score,gender,region,highest_education,imd_band,age_band,studied_credits,date_registration,late_ratio,completion_ratio,navigation_mean_click_interval,navigation_std_click_interval,navigation_mean_clicks,navigation_click_variance,input_mean_click_interval,input_std_click_interval,input_mean_clicks,input_click_variance,output_mean_click_interval,output_std_click_interval,output_mean_clicks,output_click_variance,early_score,late_score,mid_score,module_presentation
group3,M,London Region,HE Qualification,0-10%,0-35,30,-17.0,0.6666666666666666,0.75,2.234234234234234,1.9162223962547436,5.285714285714286,0.986764122352902,3.310810810810811,2.880856397003415,3.493333333333333,0.7017712985999938,5.239130434782608,6.64056484414356,34.808510638297875,1.1500094282521496,100.0,89.0,100.0,CCC_2014B
group1,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,120,-268.0,0.875,1.0,4.0,4.4472213547087796,4.3076923076923075,1.1773261819799603,9.347826086956522,14.32610045163015,6.333333333333333,0.9719044901378627,8.444444444444445,9.625020812498311,16.714285714285715,1.0740532920219996,55.333333333333336,48.0,41.0,CCC_2014B
group3,M,Scotland,A Level or Equivalent,10-20,35-55,60,-176.0,0.5,1.0,2.016949152542373,2.2531385549539085,3.764705882352941,1.1403956471956813,2.574712643678161,2.6264848907965312,28.09090909090909,1.73135680332845,3.0,3.3082388735465345,19.256756756756758,1.0562382655550087,79.66666666666667,69.0,80.0,CCC_2014B
group3,M,South West Region,A Level or Equivalent,50-60%,0-35,60,-22.0,0.5,1.0,7.714285714285714,10.323856381314618,5.551724137931035,0.603156441555787,10.944444444444445,14.806485948522388,2.8947368421052633,0.6620778711284772,21.6,26.978180483906286,42.09090909090909,1.0517404970946358,90.66666666666667,88.0,90.0,CCC_2014B
group1,M,West Midlands Region,Lower Than A Level,0-10%,35-55,60,-108.0,1.0,0.5,2.727272727272727,3.164920048479998,8.438202247191011,0.9152017589497118,3.9833333333333334,4.9282708029637154,19.40983606557377,0.9224898633244974,7.181818181818182,8.029066514291003,31.029411764705884,1.1089662568767857,74.5,85.0,75.0,CCC_2014B
group3,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,120,-150.0,0.5,1.0,2.86046511627907,2.3771599005717845,3.6206896551724137,0.9421995462123945,8.48,8.665640964945025,1.8846153846153846,0.9228913513955113,8.571428571428571,8.685571566635868,19.137931034482758,1.5878996218252517,85.66666666666667,88.0,89.33333333333333,CCC_2014B
group3,M,London Region,A Level or Equivalent,10-20,0-35,30,-122.0,0.5,1.0,2.0483870967741935,1.7337155865702736,6.632,1.2072577400818951,3.4166666666666665,4.297886804688496,5.767123287671233,2.1958511923681705,3.2465753424657535,4.751551857369595,44.21621621621622,1.4638069014877297,97.33333333333333,96.5,97.0,CCC_2014B
group3,M,South East Region,A Level or Equivalent,70-80%,0-35,30,-45.0,0.5,1.0,2.5,2.1143076951340287,4.135922330097087,0.9960744214788272,4.686274509803922,5.56233834310151,5.461538461538462,1.4102805015446735,6.057142857142857,7.18226106108514,29.86111111111111,1.5095616647511678,98.66666666666667,96.0,97.33333333333333,CCC_2014B
group1,F,London Region,A Level or Equivalent,30-40%,0-35,90,-92.0,0.5,1.0,3.0,2.756809750418044,4.012195121951219,0.9272708894231287,5.170212765957447,5.549458057896755,2.1041666666666665,0.6737767437960034,10.947368421052632,19.20206494743766,24.0,0.8691271163900276,60.0,52.0,61.333333333333336,CCC_2014B
group1,F,London Region,Lower Than A Level,30-40%,35-55,60,-157.0,1.0,0.5,3.4166666666666665,3.7218426452573645,5.068493150684931,0.8127094886422487,5.5813953488372094,7.461751862919818,3.1363636363636362,1.1264329015549592,7.5,10.75350784788307,26.93548387096774,1.2890756722475696,77.0,35.0,73.0,CCC_2014B
group3,M,Scotland,HE Qualification,90-100%,35-55,30,-29.0,0.5,1.0,1.4153005464480874,1.0441810463359182,12.222826086956522,0.7272766263502568,2.7666666666666666,3.054008233802724,2.934065934065934,1.1619061712150784,1.579268292682927,1.5742746156926513,28.024242424242424,1.0342398716899965,99.33333333333333,98.5,97.66666666666667,CCC_2014B
group3,F,East Anglian Region,HE Qualification,20-30%,0-35,90,-128.0,1.0,0.625,3.3205128205128207,3.2413464804502166,5.974683544303797,0.8892401189125447,8.814814814814815,14.166691804904795,2.0,0.8556534679079242,4.636363636363637,4.34342259805788,14.357142857142858,1.2557631802305134,94.0,100.0,100.0,CCC_2014B
group1,M,East Midlands Region,Lower Than A Level,20-30%,0-35,120,-218.0,0.625,1.0,2.7906976744186047,2.7099653962182635,3.4022988505747125,0.855417146924241,3.6363636363636362,3.656969588802533,4.522388059701493,1.1968054287658594,5.676470588235294,5.54169095862688,25.97142857142857,1.2613921064039204,72.33333333333333,64.0,65.66666666666667,CCC_2014B
group1,M,Scotland,HE Qualification,90-100%,0-35,90,-136.0,0.5,1.0,4.428571428571429,6.014700605734534,3.543859649122807,0.868639090318014,9.26923076923077,13.548601971591586,3.4814814814814814,0.8541168643263424,9.037037037037036,13.486407634473714,19.178571428571427,1.0527510964705706,60.0,60.5,73.33333333333333,CCC_2014B
group1,M,West Midlands Region,A Level or Equivalent,10-20,0-35,120,-269.0,0.5,0.75,5.96969696969697,5.587289417087952,3.2058823529411766,1.036697247706422,12.461538461538462,18.550001727831837,1.5,0.549169647365276,12.5,21.047565179849187,34.0,0.7687674942449196,34.666666666666664,26.0,34.5,CCC_2014B
group3,F,South East Region,A Level or Equivalent,40-50%,0-35,90,-29.0,0.5,1.0,2.58,2.2164672956593052,4.376237623762377,0.8633289694917494,4.339285714285714,4.477323818022165,5.052631578947368,0.8142786798870019,5.0638297872340425,5.565437813627451,84.02083333333333,1.3057943003254473,91.66666666666667,89.0,91.66666666666667,CCC_2014B
group1,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,60,-137.0,0.5,1.0,6.205128205128205,5.454015841462177,6.0,0.932440048713291,11.736842105263158,10.524268806816398,6.7,1.5432431646891451,7.862068965517241,7.567430862070479,21.1,1.141340733716346,68.0,54.0,57.333333333333336,CCC_2014B
group1,M,South East Region,Lower Than A Level,70-80%,0-35,60,-148.0,0.5714285714285714,0.875,4.421052631578948,5.493331569214014,7.017241379310345,1.3450489622599662,7.303030303030303,10.023362860352957,7.0,1.207221169952413,6.478260869565218,7.768640721266911,16.75,1.3488276965742019,76.0,26.0,35.0,CCC_2014B
group1,M,North Region,A Level or Equivalent,50-60%,0-35,60,-95.0,0.5,1.0,2.5473684210526315,2.676805102040735,5.770833333333333,1.0949465030272725,3.1025641025641026,3.9791330504897457,7.886075949367089,1.3572166572403173,5.627906976744186,7.371189914324919,27.613636363636363,1.5410631982923104,53.0,53.0,56.666666666666664,CCC_2014B
group3,M,London Region,HE Qualification,60-70%,0-35,30,-44.0,0.5,1.0,3.2531645569620253,4.336690083788586,5.4625,1.0532059919155536,4.333333333333333,4.786209504236073,3.8979591836734695,0.8361241791697227,12.7,16.006906404161263,28.714285714285715,1.0971474745341716,98.0,87.5,98.0,CCC_2014B
group3,F,Wales,A Level or Equivalent,80-90%,0-35,90,-99.0,0.5,1.0,1.9694656488549618,1.4408273867560633,3.8636363636363638,1.0555723505816985,4.96078431372549,5.10670455113168,2.6538461538461537,1.5250481620789444,3.7761194029850746,4.1844622243173655,48.5,1.0905815544411492,79.33333333333333,77.0,81.0,CCC_2014B
group3,M,Wales,A Level or Equivalent,40-50%,0-35,150,-93.0,0.8333333333333334,0.75,1.9615384615384615,1.6301607194928542,4.221374045801527,1.048955532139579,3.7936507936507935,3.746648955028627,3.375,0.891200697445627,7.7,10.065817883072016,17.548387096774192,1.647579848000191,88.33333333333333,70.5,100.0,CCC_2014B
group3,F,South East Region,A Level or Equivalent,90-100%,0-35,120,-149.0,0.5,1.0,1.6470588235294117,1.4023973282397078,3.811688311688312,0.9022803338983537,6.457142857142857,9.71760941657511,2.8055555555555554,1.0179739455546277,2.0,1.7811271131234423,12.567796610169491,1.086378499078257,93.33333333333333,100.0,93.33333333333333,CCC_2014B
group3,M,North Region,A Level or Equivalent,10-20,0-35,120,-268.0,1.0,0.625,1.15625,0.5337541547921172,5.84,0.8624759746347778,2.3333333333333335,3.3644164792150852,3.8969072164948453,1.2909727639236577,1.2617801047120418,0.6685057759243369,26.588541666666668,2.0768713719725134,89.0,100.0,85.0,CCC_2014B
group3,F,North Region,A Level or Equivalent,0-10%,35-55,120,-67.0,0.8,0.625,1.8905109489051095,1.998818886966487,6.5,0.9677502805150339,2.8043478260869565,3.4585111782377145,5.516129032258065,0.8966776845094845,3.707692307692308,4.47815209141518,26.727272727272727,1.1039969621445762,76.5,68.0,83.0,CCC_2014B
group1,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,-40.0,0.5,1.0,3.967741935483871,5.6480599946178645,4.333333333333333,0.7525667546489642,8.961538461538462,15.873199473907633,1.5925925925925926,0.46044162495868207,8.583333333333334,17.839664323871283,25.2,0.806795901768287,71.33333333333333,41.5,32.0,CCC_2014B
group3,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,120,-209.0,0.6666666666666666,0.75,2.466666666666667,2.3658900856624547,4.39622641509434,0.9086253515458944,4.553191489361702,4.937912385148632,2.5625,0.7962085447905852,6.45945945945946,10.177847935029714,75.13157894736842,1.3118061890945107,95.33333333333333,80.0,94.5,CCC_2014B
group3,M,South Region,HE Qualification,90-100%,35-55,90,-260.0,0.625,1.0,3.223684210526316,3.0923504941948887,4.428571428571429,1.0980672040106183,7.090909090909091,8.632654705982816,3.0,0.6617465502229884,6.647058823529412,9.048295848059496,45.4,1.1285765363772802,93.33333333333333,100.0,98.0,CCC_2014B
group3,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,60,-127.0,1.0,0.5,2.5555555555555554,1.7509310772238322,4.74,0.9047755584054901,6.17948717948718,7.566796565020779,2.475,0.8758804802320144,3.4857142857142858,2.7649087682768867,14.267605633802816,1.0795462569326457,86.5,74.0,88.0,CCC_2014B
group1,M,South Region,Lower Than A Level,80-90%,0-35,60,-25.0,0.5,1.0,2.2920353982300883,3.4399995222414628,7.684210526315789,1.1925153879603816,3.0869565217391304,3.1749901826378215,10.614285714285714,1.2200232131497715,3.328125,4.239102508711611,49.76923076923077,1.2333821415952189,66.66666666666667,57.0,55.333333333333336,CCC_2014B
group3,M,Scotland,HE Qualification,0-10%,0-35,120,-29.0,0.5714285714285714,0.875,4.636363636363637,4.440402202185262,4.732142857142857,0.8753985005183988,7.387096774193548,7.337926225461972,4.5,1.5010284540118106,11.833333333333334,14.617676648094092,34.68421052631579,1.272137835579112,63.0,89.5,81.5,CCC_2014B
group3,F,Wales,A Level or Equivalent,20-30%,0-35,90,-107.0,1.0,0.625,2.54,2.455338442799051,4.514851485148514,0.8308596711642277,5.825,7.571496820481674,2.1707317073170733,0.9963954731413646,3.6875,3.9435500886367985,32.738461538461536,1.6264522042506675,88.5,76.0,85.0,CCC_2014B
group3,F,Ireland,A Level or Equivalent,60-70%,0-35,150,-138.0,0.5,1.0,2.098360655737705,1.8737412791656038,7.382113821138211,0.9875459221324158,2.8795180722891565,3.469018242931473,5.238095238095238,1.4421202251551888,3.8,5.174251767737265,59.32786885245902,1.2259195854540688,58.666666666666664,81.5,68.33333333333333,CCC_2014B
group3,M,West Midlands Region,A Level or Equivalent,10-20,0-35,90,-123.0,0.5,1.0,5.0625,4.642111817660102,4.673469387755102,0.9245274758301987,6.394736842105263,8.1656481303284,8.128205128205128,1.209983777976751,16.071428571428573,16.27865183283018,19.466666666666665,0.9777142356872052,80.33333333333333,70.0,85.0,CCC_2014B
group1,M,Wales,Lower Than A Level,20-30%,35-55,135,-36.0,0.5,0.75,1.976923076923077,1.6209165012777462,3.351145038167939,0.9187666684718698,2.741573033707865,2.6221438569493634,5.766666666666667,1.6267440592857452,6.275,7.193257170291405,21.853658536585368,1.0821726923044157,54.0,28.0,42.0,CCC_2014B
group1,M,Wales,A Level or Equivalent,20-30%,0-35,120,-54.0,0.7142857142857143,0.875,4.473684210526316,4.762597067469351,5.327586206896552,0.8221657211387335,10.608695652173912,10.334140815915083,4.083333333333333,1.1933105229423444,10.409090909090908,13.549412536585491,23.608695652173914,1.0460534847327172,65.33333333333333,40.5,87.0,CCC_2014B
group3,F,London Region,HE Qualification,50-60%,35-55,90,-29.0,1.0,0.5,3.342857142857143,2.9727541238295068,4.535211267605634,0.9542099190308133,5.921052631578948,7.70532135867144,2.8974358974358974,0.7197035614636269,12.941176470588236,12.789011827714125,43.5,0.6128471959062549,100.0,87.0,88.0,CCC_2014B
group1,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,120,-273.0,0.42857142857142855,0.875,4.69811320754717,4.963656010133819,4.925925925925926,1.2501116463227626,6.925925925925926,11.57226766530134,12.285714285714286,1.0409737193983795,12.4,17.708754896942924,60.09090909090909,0.7691636180932259,61.0,26.0,60.666666666666664,CCC_2014B
group1,M,Scotland,Lower Than A Level,40-50%,0-35,90,-131.0,1.0,0.5,1.5605095541401275,1.3025496674315655,5.886075949367089,0.6968173357146953,1.7067669172932332,1.2357181379558206,50.55223880597015,4.29104379729511,2.4489795918367347,2.470954775938616,20.87878787878788,1.2451950534089185,78.5,65.0,59.0,CCC_2014B
group1,M,London Region,A Level or Equivalent,10-20,0-35,90,-268.0,0.5,1.0,4.592592592592593,4.9125120135952525,5.163636363636364,0.9528796186014904,7.903225806451613,11.660059573060158,3.25,0.8320502943378437,9.791666666666666,12.510792442376777,20.36,1.2423029296228354,82.0,64.0,67.66666666666667,CCC_2014B
group3,M,East Anglian Region,Lower Than A Level,40-50%,35-55,90,-51.0,0.5,1.0,2.59,3.5135955281383113,5.653465346534653,0.8941445867964903,3.4057971014492754,5.233710978386712,11.242857142857142,1.323671933188626,5.382978723404255,7.3972767947264435,13.375,1.4281340183577929,73.33333333333333,81.5,77.33333333333333,CCC_2014B
group3,M,Scotland,HE Qualification,30-40%,0-35,90,-29.0,0.5,1.0,2.9770114942528734,3.4539394814800692,3.727272727272727,0.8812610617141301,5.311111111111111,5.363268263348987,7.304347826086956,3.652948596231819,4.934782608695652,5.92697102298015,14.425531914893616,1.0182867783004175,81.0,87.0,91.66666666666667,CCC_2014B
group3,M,Scotland,HE Qualification,50-60%,0-35,60,-155.0,0.5,1.0,3.6,4.136791447276606,4.605633802816901,1.2594637030538078,9.0,9.60832971957145,4.666666666666667,1.0546302185880998,7.32258064516129,8.263926011181344,83.65625,1.5391714600895878,84.66666666666667,51.0,81.0,CCC_2014B
group3,F,Scotland,HE Qualification,90-100%,0-35,60,-75.0,0.5,1.0,2.5544554455445545,2.4636365297046265,3.0588235294117645,1.0244785078359386,7.0285714285714285,7.6060568522945005,5.194444444444445,2.302938553273589,2.7157894736842105,3.1273098965804014,7.71875,1.2041591175790625,77.33333333333333,72.0,72.0,CCC_2014B
group3,M,London Region,A Level or Equivalent,30-40%,0-35,30,-17.0,0.5,1.0,2.2410714285714284,1.8220151981362234,5.079646017699115,0.828272174254101,4.0,4.794064126339741,2.918032786885246,0.8693899638416771,4.120689655172414,3.361691231669573,27.8135593220339,1.1346497607332058,95.33333333333333,96.0,97.33333333333333,CCC_2014B
group3,M,South East Region,A Level or Equivalent,40-50%,0-35,120,-242.0,0.5,1.0,5.409090909090909,7.065534367513903,4.511111111111111,0.8700684443018863,8.884615384615385,12.50704416903346,3.4444444444444446,1.277354185369247,8.538461538461538,12.493936991135401,14.148148148148149,1.2329148166861943,83.66666666666667,66.0,79.33333333333333,CCC_2014B
group3,M,South West Region,A Level or Equivalent,60-70%,0-35,60,-74.0,0.5,1.0,1.0889830508474576,0.3397831344179814,10.38396624472574,0.7892373238794138,2.1842105263157894,2.130959273264741,4.469565217391304,0.8613954666231995,1.1681818181818182,0.6508767277575724,30.76923076923077,0.9284506385561346,96.0,97.5,97.0,CCC_2014B
group3,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,60,-17.0,0.625,1.0,2.110169491525424,2.5445900323167088,7.243697478991597,1.0138268683600933,2.5416666666666665,4.072802388803759,7.329896907216495,0.8601088704204645,3.410958904109589,4.078519667580779,33.770270270270274,1.0013332982940686,78.33333333333333,84.0,90.0,CCC_2014B
group3,M,Scotland,A Level or Equivalent,90-100%,0-35,60,-208.0,0.5,1.0,2.963855421686747,2.6889375140475016,4.142857142857143,1.240980140164938,5.219512195121951,5.981271583542881,2.738095238095238,0.9762781840375209,5.55,8.341893039782965,41.34146341463415,0.7344329486589725,83.33333333333333,84.0,85.33333333333333,CCC_2014B
group3,M,South West Region,A Level or Equivalent,60-70%,0-35,90,-181.0,0.625,1.0,3.6307692307692307,4.435542634395308,3.772727272727273,0.9121418253943383,6.628571428571429,9.197460372892309,13.166666666666666,3.5071515737864223,16.25,22.978745119625817,48.15384615384615,1.3947635536815837,98.66666666666667,99.0,96.33333333333333,CCC_2014B
group3,F,South West Region,A Level or Equivalent,40-50%,0-35,90,-109.0,1.0,0.625,1.4230769230769231,0.8932623086536219,4.46448087431694,1.2581250014789414,9.708333333333334,11.30786246923743,2.04,0.945252611230898,1.4311377245508983,0.9280049978843894,21.732142857142858,1.3282327003364267,81.66666666666667,80.0,83.0,CCC_2014B
group3,M,East Anglian Region,Lower Than A Level,80-90%,0-35,120,-24.0,0.5,1.0,2.1880341880341883,2.3669113583173,4.211864406779661,1.137746458235139,3.5652173913043477,4.836984539704479,3.5,0.9988331384590546,3.890625,4.6602581422471605,17.923076923076923,1.376247029457686,89.33333333333333,92.5,95.66666666666667,CCC_2014B
group3,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,60,-178.0,1.0,0.5,1.4597701149425288,0.959342232522743,6.462857142857143,1.0123741790419758,2.4019607843137254,2.2918702809246243,5.932038834951456,0.9016384288866893,1.7046979865771812,1.2330107938015198,14.513333333333334,1.4182409213652518,82.0,87.0,67.0,CCC_2014B
group1,M,South East Region,Lower Than A Level,50-60%,0-35,90,-236.0,0.5,1.0,4.591836734693878,4.348938411396792,3.16,0.8846281118813238,12.714285714285714,19.225098064883717,1.4666666666666666,0.6523954588366966,9.409090909090908,14.578716028476618,19.565217391304348,0.9357693078589745,43.0,43.0,47.666666666666664,CCC_2014B
group3,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,120,-178.0,0.5,1.0,1.295,0.9231663885262085,10.621890547263682,0.894256460961178,4.622641509433962,6.152630504021272,3.0185185185185186,1.287013628499244,1.4438202247191012,1.2886690068850744,30.720670391061454,1.4471690824878396,100.0,97.5,98.0,CCC_2014B
group1,M,Wales,Lower Than A Level,60-70%,35-55,60,-28.0,0.875,1.0,3.3661971830985915,3.562661271015244,6.069444444444445,1.089896061320761,4.14,4.857184873767848,12.0,1.1265270439842474,8.04,11.096095409347079,27.46153846153846,1.1158659804313085,72.33333333333333,48.0,66.66666666666667,CCC_2014B
group3,M,East Anglian Region,HE Qualification,20-30%,0-35,30,-25.0,0.5,1.0,4.063492063492063,4.4245393996584035,6.671875,0.9728163592356556,7.205882352941177,7.065835050115218,3.7142857142857144,0.8884532134142098,7.866666666666666,11.211857434271842,21.516129032258064,0.8007372599956959,92.66666666666667,88.0,92.33333333333333,CCC_2014B
group3,M,Scotland,HE Qualification,70-80%,0-35,60,-82.0,0.5,1.0,7.264705882352941,7.21660049040725,3.257142857142857,0.5605805371463319,12.894736842105264,14.677627483282567,1.4,0.47380354147934295,16.333333333333332,24.350969117669568,21.846153846153847,0.8686698932596107,58.666666666666664,58.0,63.0,CCC_2014B
group3,F,Wales,A Level or Equivalent,60-70%,0-35,150,-68.0,0.5,1.0,5.304347826086956,6.26407593687969,6.425531914893617,0.9981892293764173,10.083333333333334,9.95169492519028,6.08,1.9813010918637528,8.785714285714286,16.22608129788934,44.6551724137931,1.7872950115208293,90.66666666666667,80.0,90.66666666666667,CCC_2014B
group1,M,North Western Region,HE Qualification,90-100%,0-35,60,-17.0,1.0,0.375,7.4375,10.260910794007549,3.757575757575758,0.6682365318021483,9.869565217391305,13.063844442603921,1.75,0.723746864455746,18.727272727272727,21.166439989241976,33.083333333333336,1.022095978655176,70.0,26.0,32.0,CCC_2014B
group3,F,South West Region,Lower Than A Level,30-40%,0-35,90,-228.0,1.0,0.5,2.311320754716981,2.094724473515811,3.7663551401869158,1.0698099008224267,4.959183673469388,5.53383224535474,6.48,1.0834344506289397,6.051282051282051,6.039121223753972,22.875,1.217986084168152,92.0,74.0,88.0,CCC_2014B
group3,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,60,-172.0,0.5,1.0,3.4078947368421053,3.1205881137116767,5.012987012987013,0.8701115734079902,9.25925925925926,10.025324059955494,2.857142857142857,1.0062305898749053,6.475,7.87071006473221,26.073170731707318,1.2476504725450555,100.0,97.5,97.33333333333333,CCC_2014B
group1,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,60,-23.0,0.8571428571428571,0.875,10.318181818181818,14.38380823683142,3.739130434782609,0.9271752083371895,21.0,21.6794833886788,4.1,0.7272220251646623,16.5,19.523878154245335,42.46153846153846,0.844327290704871,61.666666666666664,20.5,55.0,CCC_2014B
group3,M,Scotland,A Level or Equivalent,80-90%,35-55,60,-204.0,0.5,1.0,6.684210526315789,8.84125851124086,4.641025641025641,0.9873903558901703,12.764705882352942,13.613088425136606,6.722222222222222,1.877634296810187,8.96,12.095040305844375,21.807692307692307,0.8791086627429184,100.0,97.0,95.33333333333333,CCC_2014B
group3,M,West Midlands Region,HE Qualification,60-70%,0-35,60,-218.0,0.5,1.0,2.56,2.857985445743349,4.851485148514851,0.9660975312134604,6.96,9.632756614801394,1.7692307692307692,0.5929644216080807,3.6551724137931036,4.714857904271481,10.11864406779661,1.3351271150555535,94.0,90.0,92.0,CCC_2014B
group3,M,South Region,Lower Than A Level,90-100%,0-35,60,-171.0,1.0,0.5,3.746268656716418,3.4786939537274164,4.014705882352941,0.8559444990116113,9.037037037037036,9.099794932099723,2.607142857142857,1.1245398967392077,8.461538461538462,16.514795231502617,33.48148148148148,0.9570777026316193,81.5,85.0,92.0,CCC_2014B
group1,M,North Western Region,A Level or Equivalent,50-60%,0-35,120,-82.0,0.75,1.0,3.84375,4.462253505708337,4.476923076923077,0.9788326671361306,6.96875,8.042164589855307,2.8484848484848486,1.1105690041153522,9.181818181818182,12.938080978025273,28.26086956521739,1.3719972053036211,47.333333333333336,40.5,33.0,CCC_2014B
group1,M,Yorkshire Region,HE Qualification,80-90%,0-35,30,-103.0,0.5,1.0,2.1147540983606556,2.1520573332230097,3.991869918699187,1.2699386852820391,6.9714285714285715,7.785679592860798,3.6666666666666665,0.9642365197998375,5.487179487179487,8.780576035748917,23.5,0.7868314093994752,82.0,82.5,78.33333333333333,CCC_2014B
group3,M,North Western Region,HE Qualification,40-50%,35-55,60,-24.0,0.5714285714285714,0.875,2.3035714285714284,2.008267980907997,4.522123893805309,0.902986400025991,2.8351648351648353,2.486692297739828,3.4239130434782608,1.1140053009441295,4.6909090909090905,6.1760371067080175,23.017857142857142,0.9890019528297725,95.33333333333333,95.5,92.5,CCC_2014B
group3,M,West Midlands Region,HE Qualification,60-70%,35-55,60,-214.0,1.0,0.5,3.859375,4.0702840566215155,13.2,0.9084302183487173,5.5813953488372094,5.508575816892606,13.454545454545455,1.7695415768659186,5.040816326530612,5.718971293253817,70.5,1.0734215346529936,98.0,100.0,100.0,CCC_2014B
group3,M,East Anglian Region,HE Qualification,60-70%,35-55,90,-95.0,0.5,1.0,1.1217391304347826,0.43126352569296544,4.922077922077922,0.8203895628394872,2.926829268292683,2.866496497123568,5.192771084337349,0.9875981199684466,1.305699481865285,0.9654546925594937,11.489690721649485,1.369887319734811,93.66666666666667,85.0,87.0,CCC_2014B
group1,M,North Western Region,A Level or Equivalent,50-60%,0-35,60,-210.0,0.5,1.0,4.135593220338983,3.6457704692473447,3.433333333333333,0.7929727176789424,9.76,9.675053832752905,2.5384615384615383,1.1419056776616228,6.757575757575758,9.300639437124417,26.941176470588236,1.04544120457228,79.0,69.5,76.66666666666667,CCC_2014B
